region	plot	year	season	Llem	Moec	Mruf	Mrut	rodsp
vestre_jakobselv	vj7	2018	fall	1	7	0	0	0
vestre_jakobselv	vj8	2018	fall	0	14	0	0	0
vestre_jakobselv	vj9	2018	fall	0	12	0	0	0
bekkarfjord	bfg1	2019	fall	0	0	0	0	0
bekkarfjord	bfg2	2019	fall	0	0	6	0	0
bekkarfjord	bfg3	2019	fall	1	2	4	0	0
bekkarfjord	bfg4	2019	fall	0	0	3	0	0
bekkarfjord	bfg5	2019	fall	0	13	0	0	0
bekkarfjord	bfg6	2019	fall	0	0	9	0	0
bekkarfjord	bfg7	2019	fall	0	0	5	0	0
bekkarfjord	bfg8	2019	fall	0	0	9	0	0
bekkarfjord	bfl10	2019	fall	0	0	6	0	0
bekkarfjord	bfl3	2019	fall	1	4	6	0	2
bekkarfjord	bfl4	2019	fall	0	2	7	0	0
bekkarfjord	bfl5	2019	fall	0	2	5	0	0
bekkarfjord	bfl6	2019	fall	0	1	0	0	0
bekkarfjord	bfl7	2019	fall	0	0	2	0	0
bekkarfjord	bfl8	2019	fall	0	0	6	0	0
bekkarfjord	bfl9	2019	fall	0	0	9	0	0
nordkynn	hog1	2019	fall	0	0	3	0	0
nordkynn	hog10	2019	fall	0	0	13	0	0
nordkynn	hog2	2019	fall	0	0	5	0	0
nordkynn	hog3	2019	fall	0	0	15	0	0
nordkynn	hog4	2019	fall	0	2	11	0	0
nordkynn	hog5	2019	fall	0	0	15	0	0
nordkynn	hog6b	2019	fall	0	0	4	0	0
nordkynn	hog7b	2019	fall	0	0	7	0	0
nordkynn	hog8	2019	fall	0	0	2	0	0
nordkynn	hog9	2019	fall	0	0	4	0	0
nordkynn	hol1	2019	fall	0	1	12	0	0
nordkynn	hol10	2019	fall	0	0	10	0	0
nordkynn	hol13	2019	fall	0	0	9	0	0
nordkynn	hol14	2019	fall	0	0	5	0	0
nordkynn	hol2	2019	fall	0	0	9	0	0
nordkynn	hol3	2019	fall	0	1	9	0	0
nordkynn	hol4	2019	fall	0	0	5	0	0
nordkynn	hol5	2019	fall	0	2	1	0	0
nordkynn	hol6	2019	fall	0	1	4	0	0
nordkynn	hol7	2019	fall	0	0	9	0	0
nordkynn	hol8	2019	fall	0	0	9	0	0
nordkynn	hol9	2019	fall	0	0	1	0	0
ifjordfjellet	ifg1	2019	fall	0	0	10	0	0
ifjordfjellet	ifg10	2019	fall	0	0	1	0	0
ifjordfjellet	ifg2	2019	fall	0	0	7	0	0
ifjordfjellet	ifg3	2019	fall	0	2	4	0	0
ifjordfjellet	ifg6b	2019	fall	1	3	6	0	0
ifjordfjellet	ifg8	2019	fall	0	2	4	0	1
ifjordfjellet	ifl1	2019	fall	0	2	3	0	0
ifjordfjellet	ifl2b	2019	fall	0	5	0	0	0
ifjordfjellet	ifl7	2019	fall	0	6	6	0	1
ifjordfjellet	ifl8	2019	fall	0	4	4	0	0
komagdalen	k1	2019	fall	0	4	1	0	0
komagdalen	k10	2019	fall	0	4	1	0	0
komagdalen	k11	2019	fall	0	3	0	0	0
komagdalen	k12	2019	fall	0	5	0	0	0
komagdalen	k13	2019	fall	0	0	0	0	0
komagdalen	k14	2019	fall	0	6	0	0	0
komagdalen	k2	2019	fall	1	9	0	0	0
komagdalen	k3	2019	fall	0	6	2	0	0
komagdalen	k4	2019	fall	0	2	3	0	0
komagdalen	k5	2019	fall	0	3	3	0	0
komagdalen	k6	2019	fall	0	10	0	0	0
komagdalen	k7	2019	fall	0	4	0	0	0
komagdalen	k8	2019	fall	0	9	0	0	0
komagdalen	k9	2019	fall	0	0	6	0	0
ifjordfjellet	st2h	2019	fall	1	0	7	0	0
ifjordfjellet	st3h	2019	fall	0	0	7	0	0
ifjordfjellet	st3k	2019	fall	0	5	2	0	0
stjernevann	stg1	2019	fall	0	0	4	0	0
stjernevann	stg10	2019	fall	0	2	9	0	0
stjernevann	stg2	2019	fall	0	5	6	0	0
stjernevann	stg3	2019	fall	0	1	2	0	0
stjernevann	stg4	2019	fall	0	3	8	0	0
stjernevann	stg5	2019	fall	0	3	3	0	0
stjernevann	stg6	2019	fall	0	1	9	0	0
stjernevann	stg7	2019	fall	0	1	5	0	0
stjernevann	stg8	2019	fall	0	0	8	0	0
stjernevann	stg9	2019	fall	0	2	5	1	0
stjernevann	stl1	2019	fall	0	0	1	0	0
stjernevann	stl10	2019	fall	0	10	0	0	0
stjernevann	stl11	2019	fall	0	3	1	0	0
stjernevann	stl12	2019	fall	0	6	1	0	0
stjernevann	stl13	2019	fall	0	0	0	0	0
stjernevann	stl14	2019	fall	0	7	0	0	0
stjernevann	stl2	2019	fall	0	0	0	0	0
stjernevann	stl3	2019	fall	0	0	2	0	0
stjernevann	stl4	2019	fall	0	0	2	0	0
stjernevann	stl5	2019	fall	0	0	1	0	0
stjernevann	stl6	2019	fall	0	0	7	0	0
stjernevann	stl7	2019	fall	0	6	0	0	0
stjernevann	stl8	2019	fall	0	7	3	0	0
stjernevann	stl9	2019	fall	0	10	0	0	0
vestre_jakobselv	vj1	2019	fall	0	7	0	0	0
vestre_jakobselv	vj10	2019	fall	0	2	1	0	0
vestre_jakobselv	vj11	2019	fall	0	0	0	0	0
vestre_jakobselv	vj2	2019	fall	1	3	1	0	0
vestre_jakobselv	vj3	2019	fall	0	0	0	0	0
vestre_jakobselv	vj4	2019	fall	1	0	0	0	0
vestre_jakobselv	vj5	2019	fall	0	0	3	0	0
vestre_jakobselv	vj6	2019	fall	0	0	0	0	0
vestre_jakobselv	vj7	2019	fall	0	0	1	0	0
vestre_jakobselv	vj8	2019	fall	0	2	0	0	0
vestre_jakobselv	vj9	2019	fall	0	0	0	0	0
bekkarfjord	bfg1	2020	fall	0	0	1	0	0
bekkarfjord	bfg2	2020	fall	0	0	9	0	0
bekkarfjord	bfg3	2020	fall	1	0	10	0	0
bekkarfjord	bfg4	2020	fall	0	0	0	0	0
bekkarfjord	bfg5	2020	fall	0	0	2	0	0
bekkarfjord	bfg6	2020	fall	0	0	4	0	0
bekkarfjord	bfg7	2020	fall	0	0	1	0	0
bekkarfjord	bfg8	2020	fall	0	0	3	0	0
bekkarfjord	bfl10	2020	fall	0	0	2	0	0
bekkarfjord	bfl3	2020	fall	0	0	3	0	0
bekkarfjord	bfl4	2020	fall	0	0	3	0	0
bekkarfjord	bfl5	2020	fall	0	0	2	0	0
bekkarfjord	bfl6	2020	fall	0	0	2	0	0
bekkarfjord	bfl7	2020	fall	0	0	2	0	0
bekkarfjord	bfl8	2020	fall	0	0	3	0	1
bekkarfjord	bfl9	2020	fall	0	0	1	0	0
nordkynn	hog1	2020	fall	0	0	3	0	0
nordkynn	hog10	2020	fall	0	0	4	0	0
nordkynn	hog2	2020	fall	0	0	3	0	0
nordkynn	hog3	2020	fall	0	0	13	0	0
nordkynn	hog4	2020	fall	0	0	3	0	1
nordkynn	hog5	2020	fall	0	0	5	0	0
nordkynn	hog6b	2020	fall	0	0	3	0	0
nordkynn	hog7b	2020	fall	0	0	4	0	0
nordkynn	hog8	2020	fall	0	0	7	0	0
nordkynn	hog9	2020	fall	0	0	5	0	0
nordkynn	hol1	2020	fall	0	0	6	0	0
nordkynn	hol10	2020	fall	0	0	7	0	0
nordkynn	hol13	2020	fall	0	0	6	0	0
nordkynn	hol14	2020	fall	0	0	1	0	0
nordkynn	hol2	2020	fall	0	0	9	0	0
nordkynn	hol3	2020	fall	0	0	5	0	0
nordkynn	hol4	2020	fall	0	4	5	0	0
nordkynn	hol5	2020	fall	0	0	1	0	0
nordkynn	hol6	2020	fall	0	0	5	0	0
nordkynn	hol7	2020	fall	0	0	12	0	0
nordkynn	hol8	2020	fall	0	0	11	0	0
nordkynn	hol9	2020	fall	0	0	4	0	0
ifjordfjellet	ifg1	2020	fall	0	0	1	0	1
ifjordfjellet	ifg10	2020	fall	0	1	4	0	0
ifjordfjellet	ifg2	2020	fall	0	0	4	0	0
ifjordfjellet	ifg3	2020	fall	0	1	2	0	0
ifjordfjellet	ifg6b	2020	fall	0	1	2	0	0
ifjordfjellet	ifg8	2020	fall	0	5	0	0	0
ifjordfjellet	ifl1	2020	fall	0	3	0	0	0
ifjordfjellet	ifl2b	2020	fall	0	2	0	0	0
ifjordfjellet	ifl7	2020	fall	0	0	5	0	0
ifjordfjellet	ifl8	2020	fall	0	0	4	0	0
komagdalen	k1	2020	fall	0	7	0	0	0
komagdalen	k10	2020	fall	0	0	1	0	0
komagdalen	k11	2020	fall	0	2	0	0	0
komagdalen	k12	2020	fall	0	2	1	0	0
komagdalen	k13	2020	fall	0	0	2	0	0
komagdalen	k14	2020	fall	0	4	0	0	0
komagdalen	k2	2020	fall	0	5	0	0	0
komagdalen	k3	2020	fall	0	0	0	0	0
komagdalen	k4	2020	fall	0	2	0	0	0
komagdalen	k5	2020	fall	0	2	0	0	0
komagdalen	k6	2020	fall	0	3	0	0	0
komagdalen	k7	2020	fall	0	1	0	0	0
komagdalen	k8	2020	fall	0	3	0	0	0
komagdalen	k9	2020	fall	0	0	9	0	0
ifjordfjellet	st2h	2020	fall	0	0	2	0	0
ifjordfjellet	st3h	2020	fall	0	0	2	0	0
ifjordfjellet	st3k	2020	fall	0	0	1	0	0
stjernevann	stg1	2020	fall	0	0	2	0	0
stjernevann	stg10	2020	fall	0	0	0	0	0
stjernevann	stg2	2020	fall	0	0	9	0	0
stjernevann	stg3	2020	fall	0	0	3	0	0
stjernevann	stg4	2020	fall	0	0	1	0	0
stjernevann	stg5	2020	fall	0	0	0	0	0
stjernevann	stg6	2020	fall	0	0	0	0	0
stjernevann	stg7	2020	fall	0	0	2	0	0
stjernevann	stg8	2020	fall	0	0	6	0	0
stjernevann	stg9	2020	fall	0	0	1	0	0
stjernevann	stl1	2020	fall	0	0	0	0	0
stjernevann	stl10	2020	fall	0	1	0	1	0
stjernevann	stl11	2020	fall	0	2	0	0	0
stjernevann	stl12	2020	fall	0	2	0	0	0
stjernevann	stl13	2020	fall	0	0	0	0	0
stjernevann	stl14	2020	fall	0	0	0	0	0
stjernevann	stl2	2020	fall	0	0	0	0	0
stjernevann	stl3	2020	fall	0	0	1	0	0
stjernevann	stl4	2020	fall	0	0	1	0	0
stjernevann	stl5	2020	fall	0	0	2	0	0
stjernevann	stl6	2020	fall	0	0	0	0	0
stjernevann	stl7	2020	fall	0	0	0	0	0
stjernevann	stl8	2020	fall	0	0	4	0	0
stjernevann	stl9	2020	fall	0	5	0	0	0
vestre_jakobselv	vj1	2020	fall	0	1	0	0	0
vestre_jakobselv	vj10	2020	fall	0	0	2	0	0
vestre_jakobselv	vj11	2020	fall	0	0	0	0	0
vestre_jakobselv	vj2	2020	fall	0	1	0	0	0
vestre_jakobselv	vj3	2020	fall	0	0	0	0	0
vestre_jakobselv	vj4	2020	fall	0	0	0	0	0
vestre_jakobselv	vj5	2020	fall	0	0	1	0	0
vestre_jakobselv	vj6	2020	fall	0	0	0	0	0
vestre_jakobselv	vj7	2020	fall	0	0	0	0	0
vestre_jakobselv	vj8	2020	fall	2	1	0	0	0
vestre_jakobselv	vj9	2020	fall	0	0	0	0	0
bekkarfjord	bfg1	2021	fall	0	0	0	0	0
bekkarfjord	bfg2	2021	fall	0	0	0	0	0
bekkarfjord	bfg3	2021	fall	0	0	0	0	0
bekkarfjord	bfg4	2021	fall	0	0	0	0	0
bekkarfjord	bfg5	2021	fall	0	0	0	0	0
bekkarfjord	bfg6	2021	fall	0	0	0	0	0
bekkarfjord	bfg7	2021	fall	0	0	0	0	0
bekkarfjord	bfg8	2021	fall	0	0	1	0	0
bekkarfjord	bfl10	2021	fall	0	0	2	0	0
bekkarfjord	bfl3	2021	fall	0	0	0	0	0
bekkarfjord	bfl4	2021	fall	0	0	0	0	0
bekkarfjord	bfl5	2021	fall	0	0	0	0	0
bekkarfjord	bfl6	2021	fall	0	0	1	0	0
bekkarfjord	bfl7	2021	fall	0	0	1	0	1
bekkarfjord	bfl8	2021	fall	0	0	2	0	1
bekkarfjord	bfl9	2021	fall	0	0	2	0	0
nordkynn	hog1	2021	fall	0	0	1	0	0
nordkynn	hog10	2021	fall	0	0	1	0	0
nordkynn	hog2	2021	fall	0	0	3	0	0
nordkynn	hog3	2021	fall	0	0	3	0	0
nordkynn	hog4	2021	fall	0	0	1	0	0
nordkynn	hog5	2021	fall	0	0	3	0	0
nordkynn	hog6b	2021	fall	0	0	2	0	0
nordkynn	hog7b	2021	fall	0	0	4	0	0
nordkynn	hog8	2021	fall	0	0	1	0	0
nordkynn	hog9	2021	fall	0	0	1	0	0
nordkynn	hol1	2021	fall	0	0	1	0	0
nordkynn	hol10	2021	fall	0	0	3	0	0
nordkynn	hol13	2021	fall	0	0	4	0	0
nordkynn	hol14	2021	fall	0	0	2	0	0
nordkynn	hol2	2021	fall	0	0	4	0	0
nordkynn	hol3	2021	fall	0	0	3	0	0
nordkynn	hol4	2021	fall	0	0	3	0	0
nordkynn	hol5	2021	fall	0	1	1	0	0
nordkynn	hol6	2021	fall	0	0	0	0	0
nordkynn	hol7	2021	fall	0	0	2	0	0
nordkynn	hol8	2021	fall	0	0	4	0	0
nordkynn	hol9	2021	fall	0	0	3	0	0
ifjordfjellet	ifg1	2021	fall	0	0	1	0	0
ifjordfjellet	ifg10	2021	fall	0	0	0	0	0
ifjordfjellet	ifg2	2021	fall	0	0	6	0	0
ifjordfjellet	ifg3	2021	fall	0	3	1	0	0
ifjordfjellet	ifg6b	2021	fall	0	0	1	0	0
ifjordfjellet	ifg8	2021	fall	0	0	0	0	0
ifjordfjellet	ifl1	2021	fall	0	1	0	0	0
ifjordfjellet	ifl2b	2021	fall	0	3	1	0	0
ifjordfjellet	ifl7	2021	fall	0	2	0	0	0
ifjordfjellet	ifl8	2021	fall	0	0	0	0	0
komagdalen	k1	2021	fall	0	0	0	0	0
komagdalen	k10	2021	fall	0	0	0	0	0
komagdalen	k11	2021	fall	0	0	0	0	0
komagdalen	k12	2021	fall	0	0	2	0	0
komagdalen	k13	2021	fall	0	0	1	0	0
komagdalen	k14	2021	fall	0	0	1	0	0
komagdalen	k2	2021	fall	0	0	0	0	0
komagdalen	k3	2021	fall	0	0	0	0	0
komagdalen	k4	2021	fall	0	0	0	0	0
komagdalen	k5	2021	fall	0	0	0	0	0
komagdalen	k6	2021	fall	0	0	0	0	0
komagdalen	k7	2021	fall	0	0	0	0	0
komagdalen	k8	2021	fall	0	0	1	0	0
komagdalen	k9	2021	fall	0	0	0	0	0
ifjordfjellet	st2h	2021	fall	0	0	0	0	0
ifjordfjellet	st3h	2021	fall	0	0	0	0	0
ifjordfjellet	st3k	2021	fall	0	0	0	0	0
stjernevann	stg1	2021	fall	0	0	0	0	0
stjernevann	stg10	2021	fall	0	0	2	0	0
stjernevann	stg2	2021	fall	0	0	4	0	0
stjernevann	stg3	2021	fall	0	0	0	0	0
stjernevann	stg4	2021	fall	0	0	3	0	0
stjernevann	stg5	2021	fall	0	0	4	0	0
stjernevann	stg6	2021	fall	0	0	4	0	0
stjernevann	stg7	2021	fall	0	0	0	0	0
stjernevann	stg8	2021	fall	0	0	0	0	0
stjernevann	stg9	2021	fall	0	5	1	0	0
stjernevann	stl1	2021	fall	0	0	0	0	0
stjernevann	stl10	2021	fall	0	0	0	0	0
stjernevann	stl11	2021	fall	0	0	0	0	0
stjernevann	stl12	2021	fall	0	0	0	0	0
stjernevann	stl13	2021	fall	0	0	0	0	0
stjernevann	stl14	2021	fall	0	0	0	0	0
stjernevann	stl2	2021	fall	0	0	0	0	0
stjernevann	stl3	2021	fall	0	0	0	0	0
stjernevann	stl4	2021	fall	0	0	0	0	0
stjernevann	stl5	2021	fall	0	0	0	0	0
stjernevann	stl6	2021	fall	0	0	0	0	0
stjernevann	stl7	2021	fall	0	1	0	0	0
stjernevann	stl8	2021	fall	0	0	0	0	0
stjernevann	stl9	2021	fall	0	4	0	0	0
vestre_jakobselv	vj1	2021	fall	0	0	0	0	0
vestre_jakobselv	vj10	2021	fall	0	0	1	0	0
vestre_jakobselv	vj11	2021	fall	0	0	3	0	0
vestre_jakobselv	vj2	2021	fall	0	0	0	0	0
vestre_jakobselv	vj3	2021	fall	0	0	0	0	0
vestre_jakobselv	vj4	2021	fall	0	0	0	0	0
vestre_jakobselv	vj5	2021	fall	0	0	1	0	0
vestre_jakobselv	vj6	2021	fall	0	0	1	0	0
vestre_jakobselv	vj7	2021	fall	0	0	0	0	0
vestre_jakobselv	vj8	2021	fall	0	0	0	0	0
vestre_jakobselv	vj9	2021	fall	0	2	0	0	0
bekkarfjord	bfg1	2022	fall	0	0	0	0	0
bekkarfjord	bfg2	2022	fall	1	0	2	0	0
bekkarfjord	bfg3	2022	fall	0	0	1	0	0
bekkarfjord	bfg4	2022	fall	0	0	1	0	0
bekkarfjord	bfg5	2022	fall	1	2	10	0	0
bekkarfjord	bfg6	2022	fall	0	0	4	0	0
bekkarfjord	bfg7	2022	fall	0	0	1	0	0
bekkarfjord	bfg8	2022	fall	0	0	3	0	0
bekkarfjord	bfl10	2022	fall	0	0	6	0	0
bekkarfjord	bfl3	2022	fall	0	0	5	0	0
bekkarfjord	bfl4	2022	fall	0	0	6	0	0
bekkarfjord	bfl5	2022	fall	0	0	4	0	1
bekkarfjord	bfl6	2022	fall	0	0	1	0	0
bekkarfjord	bfl7	2022	fall	0	0	2	0	0
bekkarfjord	bfl8	2022	fall	0	0	5	0	0
bekkarfjord	bfl9	2022	fall	0	0	6	0	0
nordkynn	hog1	2022	fall	0	0	2	0	0
nordkynn	hog10	2022	fall	0	0	5	0	0
nordkynn	hog2	2022	fall	0	0	5	0	0
nordkynn	hog3	2022	fall	0	0	5	0	0
nordkynn	hog4	2022	fall	0	0	9	0	0
nordkynn	hog5	2022	fall	0	0	6	0	0
nordkynn	hog6b	2022	fall	0	0	5	0	0
nordkynn	hog7b	2022	fall	0	0	1	0	0
nordkynn	hog8	2022	fall	0	0	9	0	0
nordkynn	hog9	2022	fall	0	0	6	0	0
nordkynn	hol1	2022	fall	0	0	3	0	0
nordkynn	hol10	2022	fall	0	0	8	0	0
nordkynn	hol13	2022	fall	0	1	7	0	0
nordkynn	hol14	2022	fall	0	0	8	0	0
nordkynn	hol2	2022	fall	0	0	7	0	0
nordkynn	hol3	2022	fall	0	0	5	0	0
nordkynn	hol4	2022	fall	1	0	11	0	0
nordkynn	hol5	2022	fall	0	1	1	0	0
nordkynn	hol6	2022	fall	0	0	0	0	0
nordkynn	hol7	2022	fall	0	0	3	0	0
nordkynn	hol8	2022	fall	0	0	7	0	0
nordkynn	hol9	2022	fall	1	0	5	0	0
ifjordfjellet	ifg1	2022	fall	0	1	8	0	0
ifjordfjellet	ifg10	2022	fall	1	1	0	0	0
ifjordfjellet	ifg2	2022	fall	1	4	1	0	0
ifjordfjellet	ifg3	2022	fall	0	7	3	0	0
ifjordfjellet	ifg6b	2022	fall	0	1	1	0	0
ifjordfjellet	ifg8	2022	fall	0	4	3	0	0
ifjordfjellet	ifl1	2022	fall	1	6	3	0	0
ifjordfjellet	ifl2b	2022	fall	0	1	1	0	0
ifjordfjellet	ifl7	2022	fall	0	4	2	0	0
ifjordfjellet	ifl8	2022	fall	0	7	1	0	0
komagdalen	k1	2022	fall	0	7	0	0	0
komagdalen	k10	2022	fall	0	4	3	0	0
komagdalen	k11	2022	fall	0	6	1	0	0
komagdalen	k12	2022	fall	0	11	3	0	0
komagdalen	k13	2022	fall	0	1	5	0	0
komagdalen	k14	2022	fall	0	6	3	0	2
komagdalen	k2	2022	fall	0	7	1	0	0
komagdalen	k3	2022	fall	1	8	0	0	0
komagdalen	k4	2022	fall	0	5	1	0	0
komagdalen	k5	2022	fall	0	3	4	0	0
komagdalen	k6	2022	fall	0	6	0	0	0
komagdalen	k7	2022	fall	0	0	4	0	0
komagdalen	k8	2022	fall	0	8	0	0	0
komagdalen	k9	2022	fall	0	0	11	0	0
ifjordfjellet	st2h	2022	fall	1	0	1	0	0
ifjordfjellet	st3h	2022	fall	0	0	4	0	0
ifjordfjellet	st3k	2022	fall	0	5	1	0	0
stjernevann	stg1	2022	fall	0	0	10	0	0
stjernevann	stg10	2022	fall	0	5	11	0	0
stjernevann	stg2	2022	fall	0	2	15	0	0
stjernevann	stg3	2022	fall	0	2	3	0	1
stjernevann	stg4	2022	fall	0	7	3	0	0
stjernevann	stg5	2022	fall	0	14	0	0	1
stjernevann	stg6	2022	fall	0	4	7	0	0
stjernevann	stg7	2022	fall	0	3	3	0	0
stjernevann	stg8	2022	fall	0	0	3	0	0
stjernevann	stg9	2022	fall	1	1	11	0	0
stjernevann	stl1	2022	fall	0	0	1	0	0
stjernevann	stl10	2022	fall	0	8	2	0	0
stjernevann	stl11	2022	fall	0	15	0	0	0
stjernevann	stl12	2022	fall	0	8	0	0	0
stjernevann	stl13	2022	fall	0	8	0	0	0
stjernevann	stl14	2022	fall	2	2	0	0	0
stjernevann	stl2	2022	fall	0	1	0	0	0
stjernevann	stl3	2022	fall	2	0	3	0	0
stjernevann	stl4	2022	fall	2	0	0	0	0
stjernevann	stl5	2022	fall	0	0	2	0	0
stjernevann	stl6	2022	fall	0	0	3	0	0
stjernevann	stl7	2022	fall	0	0	0	0	0
stjernevann	stl8	2022	fall	0	3	0	0	0
stjernevann	stl9	2022	fall	0	9	1	0	0
vestre_jakobselv	vj1	2022	fall	0	7	0	1	0
vestre_jakobselv	vj10	2022	fall	0	6	3	0	0
vestre_jakobselv	vj11	2022	fall	0	1	1	0	0
vestre_jakobselv	vj2	2022	fall	0	8	0	0	1
vestre_jakobselv	vj3	2022	fall	0	3	7	0	0
vestre_jakobselv	vj4	2022	fall	1	0	5	1	0
vestre_jakobselv	vj5	2022	fall	0	0	3	2	0
vestre_jakobselv	vj6	2022	fall	1	5	4	1	0
vestre_jakobselv	vj7	2022	fall	0	2	2	0	1
vestre_jakobselv	vj8	2022	fall	0	16	0	0	0
vestre_jakobselv	vj9	2022	fall	0	13	0	0	0
bekkarfjord	bfg1	2004	spring	0	0	0	0	0
bekkarfjord	bfg2	2004	spring	0	0	0	0	0
bekkarfjord	bfg3	2004	spring	0	0	0	0	0
bekkarfjord	bfg4	2004	spring	0	0	0	0	0
bekkarfjord	bfg5	2004	spring	0	0	1	0	0
bekkarfjord	bfg6	2004	spring	0	0	0	0	0
bekkarfjord	bfg7	2004	spring	0	0	0	0	0
bekkarfjord	bfg8	2004	spring	0	0	0	0	0
bekkarfjord	bfl1	2004	spring	0	0	0	0	0
bekkarfjord	bfl10	2004	spring	0	0	0	0	0
bekkarfjord	bfl2	2004	spring	0	0	0	0	0
bekkarfjord	bfl3	2004	spring	0	0	0	0	0
bekkarfjord	bfl4	2004	spring	0	0	0	0	0
bekkarfjord	bfl5	2004	spring	0	0	0	0	0
bekkarfjord	bfl6	2004	spring	0	0	0	0	0
bekkarfjord	bfl7	2004	spring	0	0	1	0	0
bekkarfjord	bfl8	2004	spring	0	0	0	0	0
bekkarfjord	bfl9	2004	spring	0	0	1	0	0
nordkynn	hog1	2004	spring	0	0	0	0	0
nordkynn	hog10	2004	spring	0	0	0	0	0
nordkynn	hog2	2004	spring	0	0	3	0	0
nordkynn	hog3	2004	spring	0	0	1	0	0
nordkynn	hog4	2004	spring	0	0	1	0	0
nordkynn	hog5	2004	spring	0	0	0	0	0
nordkynn	hog6	2004	spring	0	0	0	0	0
nordkynn	hog7	2004	spring	0	0	0	0	0
nordkynn	hog8	2004	spring	0	0	0	0	0
nordkynn	hog9	2004	spring	0	0	0	0	0
nordkynn	hol1	2004	spring	0	0	0	0	0
nordkynn	hol10	2004	spring	0	0	0	0	0
nordkynn	hol11	2004	spring	0	0	0	0	0
nordkynn	hol12	2004	spring	0	0	0	0	0
nordkynn	hol13	2004	spring	0	0	5	0	0
nordkynn	hol14	2004	spring	0	0	0	0	0
nordkynn	hol2	2004	spring	0	0	1	0	0
nordkynn	hol3	2004	spring	0	0	2	0	0
nordkynn	hol4	2004	spring	0	0	0	0	0
nordkynn	hol5	2004	spring	0	0	0	0	0
nordkynn	hol6	2004	spring	0	0	1	0	0
nordkynn	hol7	2004	spring	0	0	0	0	0
nordkynn	hol8	2004	spring	0	0	1	0	0
nordkynn	hol9	2004	spring	0	0	0	0	0
ifjordfjellet	ifg1	2004	spring	0	0	0	0	0
ifjordfjellet	ifg2	2004	spring	0	0	0	0	0
ifjordfjellet	ifg3	2004	spring	0	0	0	0	0
ifjordfjellet	ifg4	2004	spring	0	0	0	0	0
ifjordfjellet	ifg5	2004	spring	0	0	0	0	0
ifjordfjellet	ifg6	2004	spring	0	0	5	0	0
ifjordfjellet	ifg7	2004	spring	0	0	0	0	0
ifjordfjellet	ifg8	2004	spring	0	0	1	0	0
ifjordfjellet	ifl1	2004	spring	0	0	1	0	0
ifjordfjellet	ifl10	2004	spring	0	0	0	0	0
ifjordfjellet	ifl2	2004	spring	0	2	0	0	0
ifjordfjellet	ifl3	2004	spring	0	1	0	0	0
ifjordfjellet	ifl4	2004	spring	0	0	0	0	0
ifjordfjellet	ifl5	2004	spring	0	0	1	0	0
ifjordfjellet	ifl6	2004	spring	0	0	1	0	0
ifjordfjellet	ifl7	2004	spring	0	0	0	0	0
ifjordfjellet	ifl8	2004	spring	0	0	0	0	0
ifjordfjellet	ifl9	2004	spring	0	0	0	0	0
komagdalen	k1	2004	spring	0	0	0	0	0
komagdalen	k10	2004	spring	0	0	0	0	0
komagdalen	k11	2004	spring	0	0	1	0	0
komagdalen	k12	2004	spring	0	0	0	0	0
komagdalen	k13	2004	spring	0	0	0	0	0
komagdalen	k14	2004	spring	0	0	1	0	0
komagdalen	k2	2004	spring	0	0	0	0	0
komagdalen	k3	2004	spring	0	0	1	0	0
komagdalen	k4	2004	spring	0	0	0	0	0
komagdalen	k5	2004	spring	0	0	0	0	0
komagdalen	k6	2004	spring	0	0	0	0	0
komagdalen	k7	2004	spring	0	0	0	0	0
komagdalen	k8	2004	spring	0	0	1	0	0
komagdalen	k9	2004	spring	0	0	1	0	0
stjernevann	stg1	2004	spring	0	0	1	0	0
stjernevann	stg10	2004	spring	0	0	1	0	0
stjernevann	stg2	2004	spring	0	0	0	0	0
stjernevann	stg3	2004	spring	0	0	2	0	0
stjernevann	stg4	2004	spring	0	0	0	0	0
stjernevann	stg5	2004	spring	0	0	0	0	0
stjernevann	stg6	2004	spring	0	0	0	0	0
stjernevann	stg7	2004	spring	0	0	0	0	0
stjernevann	stg8	2004	spring	0	0	0	0	0
stjernevann	stg9	2004	spring	0	0	0	0	0
stjernevann	stl1	2004	spring	0	0	0	0	0
stjernevann	stl10	2004	spring	0	0	0	0	0
stjernevann	stl11	2004	spring	0	0	0	0	0
stjernevann	stl12	2004	spring	0	0	0	0	0
stjernevann	stl13	2004	spring	0	0	0	0	0
stjernevann	stl14	2004	spring	0	0	0	0	0
stjernevann	stl2	2004	spring	0	0	0	0	0
stjernevann	stl3	2004	spring	0	0	0	0	0
stjernevann	stl4	2004	spring	0	0	0	0	0
stjernevann	stl5	2004	spring	0	0	0	0	0
stjernevann	stl6	2004	spring	0	0	0	0	0
stjernevann	stl7	2004	spring	0	0	0	0	0
stjernevann	stl8	2004	spring	0	0	0	0	0
stjernevann	stl9	2004	spring	0	0	0	0	0
vestre_jakobselv	vj1	2004	spring	0	0	0	0	0
vestre_jakobselv	vj10	2004	spring	0	0	1	0	0
vestre_jakobselv	vj11	2004	spring	0	0	1	0	0
vestre_jakobselv	vj2	2004	spring	0	0	0	0	0
vestre_jakobselv	vj3	2004	spring	0	0	0	0	0
vestre_jakobselv	vj4	2004	spring	0	0	0	0	0
vestre_jakobselv	vj5	2004	spring	0	0	3	0	0
vestre_jakobselv	vj6	2004	spring	0	0	0	0	0
vestre_jakobselv	vj7	2004	spring	0	0	0	0	0
